iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
1,-14.909524716436863,0.8589106344034422,1.588662180013692,1.576044440557228,0.8218284767412835,0.4841469470059955,0.5983827693705432,0.5997745036583815,1.0330225052232747
2,-16.639371067285538,0.971600684831798,1.5816421410232862,1.6062843107882934,0.7933965979408457,0.4520597227855163,0.5963972442167591,0.5985678903918037,1.8314538012815138
3,-16.821180135011673,0.9823688634413613,1.6021964684825099,1.5885760824964572,0.8125097238137444,0.44371218265877516,0.5974599603051817,0.5982989493817472,1.832717016923404
4,-16.849999487400055,0.968541430611976,1.6064107415479092,1.5845632772967129,0.8185272971472073,0.4405617642380209,0.5985710162271055,0.5980801225183024,1.8295649747056049
5,-16.861290454864502,0.9524457923290804,1.6077231026124792,1.5809989625137983,0.8257724445865716,0.43453215858346483,0.6008599347136503,0.5978467100646271,1.8258045024162592
6,-16.864127278327942,0.9484929865288948,1.606088671082331,1.5806265457183064,0.8268465501715375,0.43179553265056453,0.6021326345928293,0.597633424070971,1.823988095183757
7,-16.87024885416031,0.9306476808858466,1.59758790526896,1.5782413758437364,0.8324685586882973,0.418582108859277,0.6087401235164482,0.5966708953927837,1.8158867485140333
8,-16.87034496665001,0.9299519813868551,1.5974929538010094,1.5781817309263033,0.8330100415978478,0.41785012368453983,0.6094404616330944,0.5966016981105674,1.815743295830393
9,-16.870791733264923,0.9269037738253968,1.597542090145317,1.5780593079554306,0.8363200040545969,0.41317139099229744,0.6143455737005538,0.5966350842459536,1.8156507038661043
10,-16.870893627405167,0.9263545677148249,1.5975499441704342,1.5781752634398918,0.8368077936269868,0.4116771860816711,0.615884695941596,0.5968129505502696,1.8158463761108659
11,-16.8710016310215,0.9267530188580969,1.5977613961778154,1.5782130263055818,0.836467054572824,0.4113540230703974,0.6158975957364842,0.597242765144787,1.8161104823760987
12,-16.871110141277313,0.9277015950149516,1.5981537050896168,1.5783118584916558,0.8363464921281937,0.4107217790856915,0.6166494598386794,0.5976344691967155,1.8162816380362816
13,-16.871031254529953,0.9257803281879412,1.5988856444171,1.5783106359254366,0.8388590773707276,0.4028299007992249,0.6246960551908248,0.5981644745627819,1.8163413707655185
